SDA,type,post,meas,treat,sfy,rgrp4,rgrp3,rgrp9,rgrp6,tot_tvst
Tarrant SDA,mcm,0,cnt,0,2016,0.1666666667,0.2083333333,0.1666666667,0,0.5416666667
Tarrant SDA,mcm,0,cnt,0,2017,0.1666666667,0.1851851852,0.2,0,0.7685185185
Tarrant SDA,mcm,0,cnt,0,2018,0.1666666667,0.1866666667,0,0.1666666667,0.3533333333
Tarrant SDA,mcm,0,cost,1,2013,0,0,0,0,0
Tarrant SDA,mcm,0,cost,1,2014,0,0,0,0,0
Tarrant SDA,mcm,0,cost,1,2015,230.85833333,709.65833333,0,0,940.51666667
Tarrant SDA,mcm,0,cost,1,2016,0,0,0,0,0
Tarrant SDA,mcm,0,cost,1,2017,36.656666667,2081.5308333,0,0,2118.1875
Tarrant SDA,mcm,0,cost,1,2018,7014.2394444,133.73166667,0,0,7147.9711111
Tarrant SDA,mcm,0,cost,0,2013,2019.6283333,0,0,62.471666667,2019.6283333
Tarrant SDA,mcm,0,cost,0,2014,4325.1044444,6064.6504167,0,20.488333333,10389.754861
Tarrant SDA,mcm,0,cost,0,2015,1505.1888095,2960.835,7832.62,299.82592593,12298.64381
Tarrant SDA,mcm,0,cost,0,2016,4109.2675,2115.2316667,0,0,6224.4991667
Tarrant SDA,mcm,0,cost,0,2017,883.52796296,2126.4691204,1534.3616667,0,6210.8543056
Tarrant SDA,mcm,0,cost,0,2018,13022.613788,3583.845,0,1038.215,16606.458788
Tarrant SDA,mcm,1,cnt,1,2013,0,0,0,0,0
Tarrant SDA,mcm,1,cnt,1,2014,0,0.1666666667,0,0,0.1666666667
Tarrant SDA,mcm,1,cnt,1,2015,0.1666666667,0.1666666667,0,0,0.3333333333
Tarrant SDA,mcm,1,cnt,1,2016,0.3333333333,0.1666666667,0,0,0.5
Tarrant SDA,mcm,1,cnt,1,2017,0.1666666667,0,0,0,0.1666666667
Tarrant SDA,mcm,1,cnt,1,2018,0,0,0,0,0
Tarrant SDA,mcm,1,cnt,0,2013,0.1666666667,0.1666666667,0,0.1666666667,0.3333333333
Tarrant SDA,mcm,1,cnt,0,2014,0.1904761905,0.1666666667,0,0,0.3571428571
Tarrant SDA,mcm,1,cnt,0,2015,0.1666666667,0.1666666667,0,0.1666666667,0.3333333333
Tarrant SDA,mcm,1,cnt,0,2016,0.1666666667,0.1666666667,0.1666666667,0,0.5
Tarrant SDA,mcm,1,cnt,0,2017,0.1666666667,0.1794871795,0.1666666667,0,0.6794871795
Tarrant SDA,mcm,1,cnt,0,2018,0.1794871795,0.1666666667,0.1666666667,0,0.5128205128
Tarrant SDA,mcm,1,cost,1,2013,0,0,0,0,0
Tarrant SDA,mcm,1,cost,1,2014,0,39.678333333,0,0,39.678333333
Tarrant SDA,mcm,1,cost,1,2015,77.053333333,0,0,0,77.053333333
Tarrant SDA,mcm,1,cost,1,2016,1506.3,9.5083333333,0,0,1515.8083333
Tarrant SDA,mcm,1,cost,1,2017,7532.725,0,0,0,7532.725
Tarrant SDA,mcm,1,cost,1,2018,0,0,0,0,0
Tarrant SDA,mcm,1,cost,0,2013,2360.2158333,4052.6472917,0,735.35833333,6412.863125
Tarrant SDA,mcm,1,cost,0,2014,2962.1297619,1363.4619048,0,0,4325.5916667
Tarrant SDA,mcm,1,cost,0,2015,4590.618125,5428.5487179,0,1448.892963,10019.166843
Tarrant SDA,mcm,1,cost,0,2016,916.34083333,2053.6697222,367.365,0,3337.3755556
Tarrant SDA,mcm,1,cost,0,2017,3116.2293333,5311.8936752,437.195,0,9696.5213419
Tarrant SDA,mcm,1,cost,0,2018,1909.0508974,1788.1292667,2843.0766667,0,6540.2568308
Tarrant SDA,mcn,0,cnt,1,2013,0,0,0,0,0
Tarrant SDA,mcn,0,cnt,1,2014,0,0,0,0,0
Tarrant SDA,mcn,0,cnt,1,2015,1,1,0,0,2
Tarrant SDA,mcn,0,cnt,1,2016,0,0,0,0,0
Tarrant SDA,mcn,0,cnt,1,2017,1,2,0,0,3
Tarrant SDA,mcn,0,cnt,1,2018,3,1,0,0,4
Tarrant SDA,mcn,0,cnt,0,2013,1,0,0,1,1
Tarrant SDA,mcn,0,cnt,0,2014,3,12,0,1,15
Tarrant SDA,mcn,0,cnt,0,2015,7,9,1,9,17
Tarrant SDA,mcn,0,cnt,0,2016,6,4,1,0,11
Tarrant SDA,mcn,0,cnt,0,2017,9,36,5,0,50
Tarrant SDA,mcn,0,cnt,0,2018,11,25,0,1,36
Tarrant SDA,mcn,1,cnt,1,2013,0,0,0,0,0
Tarrant SDA,mcn,1,cnt,1,2014,0,1,0,0,1
Tarrant SDA,mcn,1,cnt,1,2015,1,1,0,0,2
Tarrant SDA,mcn,1,cnt,1,2016,1,2,0,0,3
Tarrant SDA,mcn,1,cnt,1,2017,1,0,0,0,1
Tarrant SDA,mcn,1,cnt,1,2018,0,0,0,0,0
Tarrant SDA,mcn,1,cnt,0,2013,2,8,0,1,10
Tarrant SDA,mcn,1,cnt,0,2014,7,7,0,0,14
Tarrant SDA,mcn,1,cnt,0,2015,8,13,0,9,21
Tarrant SDA,mcn,1,cnt,0,2016,4,12,1,0,17
Tarrant SDA,mcn,1,cnt,0,2017,10,39,3,0,52
Tarrant SDA,mcn,1,cnt,0,2018,13,25,1,0,39
Tarrant SDA,med,0,cost,1,2013,759.15319516,1018.4580674,778.01017253,809.00819865,4044.2196429
Tarrant SDA,med,0,cost,1,2014,1056.9729833,723.0630552,896.04471103,2038.5443232,3766.720333
Tarrant SDA,med,0,cost,1,2015,861.53455596,624.83715854,804.14648827,2850.1891033,2710.6010286
Tarrant SDA,med,0,cost,1,2016,819.5603936,646.99461422,622.906548,1315.2943142,4143.9599961
Tarrant SDA,med,0,cost,1,2017,1186.7096012,769.09414254,744.58463291,1245.3915957,3634.6164761
Tarrant SDA,med,0,cost,1,2018,1094.8167414,762.98337052,669.25436396,1261.3028471,4380.4139919
Tarrant SDA,med,0,cost,0,2013,2631.9426133,624.81417449,660.54203264,811.19107655,5105.4954183
Tarrant SDA,med,0,cost,0,2014,1839.9265804,381.60426083,439.35754055,811.02728597,3438.224909
Tarrant SDA,med,0,cost,0,2015,2401.5207584,409.54171679,389.14516714,743.12571318,4058.0422517
Tarrant SDA,med,0,cost,0,2016,2151.6612782,406.99801102,508.93916115,1354.2082029,4062.3231343
Tarrant SDA,med,0,cost,0,2017,1960.8390221,274.33708895,613.03026804,755.21765897,4421.2200445
Tarrant SDA,med,0,cost,0,2018,2224.5888846,322.24009426,564.93224275,671.51367472,4221.4554137
Tarrant SDA,med,1,cost,1,2013,826.90783277,947.7178387,1011.6151662,784.06722257,4352.2025633
Tarrant SDA,med,1,cost,1,2014,1067.3267669,1007.7445589,926.54015165,2395.1725636,3704.5448453
Tarrant SDA,med,1,cost,1,2015,963.17202894,808.66906463,1042.3206705,2605.5628886,3841.7216405
Tarrant SDA,med,1,cost,1,2016,1093.5624761,750.41332575,625.44227037,1057.2119632,3619.3434321
Tarrant SDA,med,1,cost,1,2017,1489.522076,850.02065019,1007.9185132,1448.9976916,8167.9553105
Tarrant SDA,med,1,cost,1,2018,1228.410073,877.39676329,358.33591077,1470.0009074,3521.8625638
Tarrant SDA,med,1,cost,0,2013,1858.5569538,463.28165228,660.00695615,841.15029748,4074.5232946
Tarrant SDA,med,1,cost,0,2014,1261.9440415,338.65167442,442.59194534,741.93253672,3063.216563
Tarrant SDA,med,1,cost,0,2015,1832.6709245,467.02922198,540.09932667,852.78039517,4155.9913825
Tarrant SDA,med,1,cost,0,2016,1877.0218577,457.02087331,661.3622695,1468.6239175,4384.3868546
Tarrant SDA,med,1,cost,0,2017,1689.730091,322.5376662,867.53517966,781.66161361,5091.6232163
Tarrant SDA,med,1,cost,0,2018,1977.2507793,365.80651036,721.21622026,738.71882457,4703.7417304
Tarrant SDA,oip,1,cnt,1,2013,0.0808823529,0.0744949495,0.0666666667,0.0277777778,0.2294513765
Tarrant SDA,oip,1,cnt,1,2014,0.1041666667,0.0820244328,0.1060606061,0.0869565217,0.4639688773
Tarrant SDA,oip,1,cnt,1,2015,0.0843091335,0.0710280374,0.1028368794,0.1355311355,0.3680742982
Tarrant SDA,oip,1,cnt,1,2016,0.0903614458,0.0551839465,0.0357142857,0.0857142857,0.1855453923
Tarrant SDA,oip,1,cnt,1,2017,0.0877192982,0.0543735225,0.0601851852,0.0722891566,0.5766166302
Tarrant SDA,oip,1,cnt,1,2018,0.08375,0.0490397805,0.0238095238,0.0280701754,0.2346416324
Tarrant SDA,oip,1,cnt,0,2013,0.0339928058,0.0092480495,0.047826087,0.0738662927,0.2354748665
Tarrant SDA,oip,1,cnt,0,2014,0.0215371362,0.0055107998,0.0239071038,0.0802023121,0.1432264986
Tarrant SDA,oip,1,cnt,0,2015,0.023454489,0.007133402,0.0601684717,0.0771475257,0.2448912028
Tarrant SDA,oip,1,cnt,0,2016,0.0293452704,0.007522446,0.0598676294,0.0648148148,0.2288426857
Tarrant SDA,oip,1,cnt,0,2017,0.0516775369,0.0042898112,0.0691293388,0.0541012216,0.2877553048
Tarrant SDA,oip,1,cnt,0,2018,0.0258067538,0.0048462351,0.0539325843,0.0360230548,0.2092402905
Tarrant SDA,oip,1,cost,1,2013,477.2408607,476.24801138,389.61350098,160.26805703,1386.3927621
Tarrant SDA,oip,1,cost,1,2014,537.98170861,535.05608687,326.71833743,809.11581456,1486.601689
Tarrant SDA,oip,1,cost,1,2015,389.95237254,387.48351663,488.49670648,805.34589836,1389.4795743
Tarrant SDA,oip,1,cost,1,2016,554.71141481,357.71153885,210.84702265,315.25785252,1148.571619
Tarrant SDA,oip,1,cost,1,2017,624.11558513,356.87856967,405.57587984,195.73610794,5131.1482926
Tarrant SDA,oip,1,cost,1,2018,542.41646113,395.45605081,72.755636488,152.49041874,1083.9103853
Tarrant SDA,oip,1,cost,0,2013,878.24518849,155.80640254,249.23940416,284.07421514,1684.397765
Tarrant SDA,oip,1,cost,0,2014,512.78165966,116.28947432,142.64863921,234.3453921,1256.4578787
Tarrant SDA,oip,1,cost,0,2015,582.87368066,175.05516556,161.00325453,255.60540034,1529.7096748
Tarrant SDA,oip,1,cost,0,2016,623.05505265,152.07620479,161.37085175,361.94709588,1544.6937952
Tarrant SDA,oip,1,cost,0,2017,552.31714324,96.95807606,354.28463027,161.66702306,2251.0528775
Tarrant SDA,oip,1,cost,0,2018,452.56119476,79.167398468,134.61608933,80.837717203,1182.7021256
Tarrant SDA,out,1,cnt,1,2013,2.4583333333,2.6452020202,2.3333333333,2.8055555556,10.807239057
Tarrant SDA,out,1,cnt,1,2014,2.4539473684,2.5488656195,3.1666666667,5.5072463768,14.35466484
Tarrant SDA,out,1,cnt,1,2015,2.5964090554,2.2800623053,2.4468085106,5.8205128205,12.044493041
Tarrant SDA,out,1,cnt,1,2016,2.8562248996,2.2630992196,2.2261904762,3.5952380952,12.005990786
Tarrant SDA,out,1,cnt,1,2017,3.6052631579,2.6891252955,3.5,6.0180722892,19.187245596
Tarrant SDA,out,1,cnt,1,2018,2.9079166667,2.3148148148,1.9285714286,5.5824561404,11.639398148
Tarrant SDA,out,1,cnt,0,2013,3.0814148681,1.1751748722,2.6623188406,3.3978494624,12.32973666
Tarrant SDA,out,1,cnt,0,2014,2.752784444,0.9235610041,1.9952185792,3.1087427746,9.2648050998
Tarrant SDA,out,1,cnt,0,2015,3.4459459459,1.1715693484,2.3549939832,2.9467203548,11.254786036
Tarrant SDA,out,1,cnt,0,2016,3.8473955507,1.2213863949,2.5105294826,3.4660493827,11.549735824
Tarrant SDA,out,1,cnt,0,2017,3.7525412774,1.055431561,2.73899554,3.5322862129,11.712078559
Tarrant SDA,out,1,cnt,0,2018,3.9799072643,1.1865027196,2.6837078652,3.11623439,12.399421655
Tarrant SDA,out,1,cost,1,2013,351.0621577,473.18241215,631.42984314,623.79917015,2979.393325
Tarrant SDA,out,1,cost,1,2014,531.44525056,478.75820292,599.82182162,1586.056747,2226.1130885
Tarrant SDA,out,1,cost,1,2015,574.99792606,424.02510329,555.07960731,1801.47389,2458.2992965
Tarrant SDA,out,1,cost,1,2016,527.11252599,397.73843384,414.59524064,741.95409741,2464.0699168
Tarrant SDA,out,1,cost,1,2017,857.31512472,498.82776528,602.34263515,1254.338119,3034.4014397
Tarrant SDA,out,1,cost,1,2018,689.53707377,482.62270717,285.58027979,1317.5104863,2442.1776641
Tarrant SDA,out,1,cost,0,2013,980.58260734,307.76249685,411.45055303,557.28115774,2391.6906179
Tarrant SDA,out,1,cost,0,2014,749.41420882,217.27808816,299.943305,507.65070128,1801.9263915
Tarrant SDA,out,1,cost,0,2015,1250.0961719,292.14137729,379.67101184,597.69383336,2629.7211311
Tarrant SDA,out,1,cost,0,2016,1254.2018765,305.15842888,500.04983192,1110.2719842,2840.302466
Tarrant SDA,out,1,cost,0,2017,1137.9195329,225.7726901,513.57103078,619.9990114,2842.3966226
Tarrant SDA,out,1,cost,0,2018,1524.940017,286.77074267,586.75325821,658.15356509,3521.8028844
Texas,ed,1,cnt,1,2013,0.2130083197,0.0773522459,0.3186813187,0.2311688312,1.1862473177
Texas,ed,1,cnt,1,2014,0.2135416667,0.0835583558,0.2401285583,0.2901754386,1.0068315463
Texas,ed,1,cnt,1,2015,0.2007092199,0.0787555716,0.2542819499,0.1336336336,1.0624370971
Texas,ed,1,cnt,1,2016,0.1911019243,0.0795433622,0.2285418821,0.0840007628,0.9276440255
Texas,ed,1,cnt,1,2017,0.2022290761,0.0812313715,0.225572047,0.0775997053,0.9199892641
Texas,ed,1,cnt,1,2018,0.1886764203,0.0791106129,0.2055294731,0.0776803729,0.821368609
Texas,ed,1,cnt,0,2013,0.1415716133,0.0874472113,0.1324737563,0.1845922961,0.6529326029
Texas,ed,1,cnt,0,2014,0.1242427052,0.0722928579,0.1062094682,0.1132234896,0.5355353323
Texas,ed,1,cnt,0,2015,0.1533361211,0.0902759999,0.136320699,0.1377420533,0.6974212087
Texas,ed,1,cnt,0,2016,0.1510690126,0.0771799363,0.1380564584,0.0988897087,0.6618616336
Texas,ed,1,cnt,0,2017,0.1607393754,0.0813024101,0.1446590794,0.0893322041,0.7073725074
Texas,ed,1,cnt,0,2018,0.1551114544,0.0924590577,0.1418737281,0.0887124255,0.6856440304
Texas,ed,1,cost,1,2013,102.99235096,32.68020521,166.01124418,216.6607529,512.1250728
Texas,ed,1,cost,1,2014,96.16106041,36.104982306,107.88343462,220.72178911,484.22624289
Texas,ed,1,cost,1,2015,91.042295426,33.869792459,101.78093139,76.065263619,388.04702283
Texas,ed,1,cost,1,2016,82.661153578,35.550615227,90.131537443,19.120711293,354.38698298
Texas,ed,1,cost,1,2017,103.51834313,38.318579372,97.291221865,12.707969039,375.07228601
Texas,ed,1,cost,1,2018,107.83441895,40.448351501,105.75528258,15.814249253,409.13904093
Texas,ed,1,cost,0,2013,61.701164811,41.24417503,48.055226355,80.214675484,266.24705304
Texas,ed,1,cost,0,2014,58.575053538,45.46881652,38.761610545,46.160812672,238.60525775
Texas,ed,1,cost,0,2015,69.374732582,48.746459314,50.126015753,63.431689923,304.50737999
Texas,ed,1,cost,0,2016,76.146667643,45.010749361,55.884620465,41.077846748,312.13162766
Texas,ed,1,cost,0,2017,93.164186712,46.441330889,59.866604388,35.691043366,355.63207912
Texas,ed,1,cost,0,2018,131.31789643,64.659795878,73.276825345,45.864691278,439.77653029
Texas,inp,0,cnt,1,2013,0.0700178835,0.0435933806,0.0592185592,0.1069264069,0.3088569906
Texas,inp,0,cnt,1,2014,0.0596846847,0.0350285029,0.0477502296,0.1150877193,0.2897580378
Texas,inp,0,cnt,1,2015,0.0563829787,0.0328876039,0.0485287659,0.0537810538,0.2722392415
Texas,inp,0,cnt,1,2016,0.0507406861,0.0314552262,0.0460186143,0.0323226545,0.2599783605
Texas,inp,0,cnt,1,2017,0.0523856255,0.0318964367,0.0440630798,0.0336188634,0.2641976372
Texas,inp,0,cnt,1,2018,0.0544789528,0.032828849,0.047209181,0.0341612746,0.2779861763
Texas,inp,0,cnt,0,2013,0.0368488603,0.0080393013,0.0322911912,0.0706186427,0.1417451665
Texas,inp,0,cnt,0,2014,0.0362265084,0.007959048,0.029036965,0.0495141529,0.1348170513
Texas,inp,0,cnt,0,2015,0.0363548814,0.0078555548,0.0307075806,0.0456095482,0.1414699643
Texas,inp,0,cnt,0,2016,0.0366377537,0.0060158439,0.0318665095,0.0352060715,0.1385164277
Texas,inp,0,cnt,0,2017,0.0351887743,0.0052024587,0.0317674738,0.0317038361,0.1370885169
Texas,inp,0,cnt,0,2018,0.0299496307,0.0047190728,0.0265348508,0.0303517099,0.1134048425
Texas,inp,0,cost,1,2013,339.03306702,273.04684634,238.87561661,1014.7681558,1300.2391253
Texas,inp,0,cost,1,2014,264.22069714,218.59010839,287.15893021,877.80116491,1317.4222447
Texas,inp,0,cost,1,2015,263.12186552,184.68216992,183.84550505,177.00003959,1004.0360706
Texas,inp,0,cost,1,2016,236.21490009,175.11303627,160.48682006,30.928942601,1027.3670866
Texas,inp,0,cost,1,2017,285.14835506,190.03582855,168.71817718,36.264999079,1118.0176674
Texas,inp,0,cost,1,2018,342.7398107,216.97435146,188.90085681,36.207083768,1390.2044027
Texas,inp,0,cost,0,2013,557.16225952,102.51384379,113.87195877,229.93221027,1051.9960803
Texas,inp,0,cost,0,2014,765.91359054,129.5033818,106.63895623,123.90720025,1271.4722397
Texas,inp,0,cost,0,2015,603.56876525,112.13840149,93.365213794,135.27680444,1084.7296135
Texas,inp,0,cost,0,2016,691.62301729,93.394328783,110.91404537,125.26400706,1174.4254979
Texas,inp,0,cost,0,2017,667.07351278,88.345395877,121.19632817,109.18355909,1185.0757639
Texas,inp,0,cost,0,2018,593.78992738,85.135181112,104.48202376,106.84146635,1026.6290279
Texas,inp,1,cnt,1,2013,0.0826141047,0.0605200946,0.0744810745,0.0904761905,0.4144444862
Texas,inp,1,cnt,1,2014,0.0730926239,0.0624437444,0.0528007346,0.069122807,0.3533551013
Texas,inp,1,cnt,1,2015,0.0606110202,0.04785568,0.0516029864,0.0603330603,0.2920631202
Texas,inp,1,cnt,1,2016,0.0615187755,0.0417050267,0.0467080317,0.0402364607,0.2657045364
Texas,inp,1,cnt,1,2017,0.0714986682,0.0464433471,0.044681509,0.0367965368,0.2734863157
Texas,inp,1,cnt,1,2018,0.0685746064,0.0332212257,0.0453834116,0.0337786127,0.2937450272
Texas,inp,1,cnt,0,2013,0.0355364484,0.0102664919,0.0457363457,0.0725362681,0.2214382389
Texas,inp,1,cnt,0,2014,0.0311186325,0.0092724947,0.0371757458,0.052260245,0.181066916
Texas,inp,1,cnt,0,2015,0.0386294374,0.0093669294,0.0465299917,0.0534953112,0.2269852849
Texas,inp,1,cnt,0,2016,0.0382617092,0.007749294,0.052011525,0.0383331577,0.228985027
Texas,inp,1,cnt,0,2017,0.0391892441,0.0067032085,0.0502009388,0.0348561839,0.2311203996
Texas,inp,1,cnt,0,2018,0.0316594322,0.0061232888,0.0464160993,0.032584885,0.1910736337
Texas,inp,1,cost,1,2013,376.30664334,303.87212057,231.11551893,727.94561255,1403.4582357
Texas,inp,1,cost,1,2014,314.7570689,326.75619224,175.90986685,482.41275088,1435.3488069
Texas,inp,1,cost,1,2015,262.26124877,245.49305023,213.73012077,148.64298526,1145.0494868
Texas,inp,1,cost,1,2016,271.84850583,213.33836893,153.63030679,39.464564264,969.55735524
Texas,inp,1,cost,1,2017,427.80199589,244.65548734,167.73545918,31.500842314,1224.7080573
Texas,inp,1,cost,1,2018,413.57776266,200.44394451,204.33371674,28.948555973,1424.1002748
Texas,inp,1,cost,0,2013,364.6678517,102.14375616,189.73879792,250.72888694,1349.1597388
Texas,inp,1,cost,0,2014,413.70266224,141.84231894,172.54017348,122.61190917,1327.3019567
Texas,inp,1,cost,0,2015,359.27993614,126.02963152,128.06675508,146.64402752,1119.0483588
Texas,inp,1,cost,0,2016,461.02468193,112.2445712,174.18160356,151.61956765,1276.7513834
Texas,inp,1,cost,0,2017,451.36098995,101.83731322,175.84858352,105.45963262,1320.6120127
Texas,inp,1,cost,0,2018,407.04120712,91.452428353,181.01518541,92.191780638,1173.7431116
Texas,mce,0,cnt,1,2013,0.0000777545,0,0.0006105006,0,0.0009324553
Texas,mce,0,cnt,1,2014,0.0002463401,0.0000750075,0,0.0007017544,0.0003213476
Texas,mce,0,cnt,1,2015,0.0003546099,0.0001807011,0.0008783487,0,0.0027577417
Texas,mce,0,cnt,1,2016,0.0001722526,0.0002148162,0,0.0002860412,0.0003870688
Texas,mce,0,cnt,1,2017,0.000443946,0.0000889719,0.0001546073,0.0002302662,0.0010202473
Texas,mce,0,cnt,1,2018,0.0003850103,0.000186846,0.0002608242,0.0003478745,0.0010241403
Texas,mce,0,cnt,0,2013,0.000110976,0.0000599628,0.000095086,0.000083375,0.0004722238
Texas,mce,0,cnt,0,2014,0.0001893237,0.0001159846,0.000226978,0.0003379806,0.001049382
Texas,mce,0,cnt,0,2015,0.0002375929,0.0002380471,0.0002878144,0.0004567044,0.0014764097
Texas,mce,0,cnt,0,2016,0.00027706,0.000169836,0.0003571811,0.0003864938,0.0014636895
Texas,mce,0,cnt,0,2017,0.0003749735,0.0002207296,0.000354598,0.0004234497,0.0017221468
Texas,mce,0,cnt,0,2018,0.0003318067,0.0001637692,0.0002972975,0.0004016064,0.0014503344
Texas,mce,0,cost,1,2013,4.4961589301,0,13.757191697,0,23.756227306
Texas,mce,0,cost,1,2014,2.8350883305,1.2231236874,0,9.2239649123,4.0582120179
Texas,mce,0,cost,1,2015,19.288525095,1.5825162631,9.894675011,0,46.173070397
Texas,mce,0,cost,1,2016,1.4041626064,7.9623688087,0,1.197011823,9.3665314151
Texas,mce,0,cost,1,2017,2.6386522735,1.0484389875,0.0132931354,1.8343630837,3.7289918458
Texas,mce,0,cost,1,2018,11.268943361,0.6582457025,2.2666131977,2.0797891881,15.857625517
Texas,mce,0,cost,0,2013,2.8174418582,1.4822730193,1.1947729347,0.0312514591,9.6237983846
Texas,mce,0,cost,0,2014,4.0517287571,2.4412632599,1.8811001946,9.7022425011,11.298051064
Texas,mce,0,cost,0,2015,3.4198047937,3.8208982685,4.1875129147,6.2801121971,26.384040574
Texas,mce,0,cost,0,2016,3.7885034646,1.771142477,3.1555224965,2.3999536207,14.849553702
Texas,mce,0,cost,0,2017,3.6164040497,3.1292810975,6.9664371348,6.6856036511,28.902010773
Texas,mce,0,cost,0,2018,8.5861756653,2.8681043924,2.3523072381,2.3772547158,19.666421376
Texas,mce,1,cnt,1,2013,0.0001555089,0,0.0006105006,0,0.0010102098
Texas,mce,1,cnt,1,2014,0.0003519144,0.0001875188,0,0,0.0005394332
Texas,mce,1,cnt,1,2015,0.0002727769,0.0002409348,0.0008783487,0.0004095004,0.00229697
Texas,mce,1,cnt,1,2016,0.0004183277,0.0001534401,0.0001723544,0.0006674294,0.0008753501
Texas,mce,1,cnt,1,2017,0.0005841394,0.0001334579,0.0003092146,0.0005526389,0.0014563094
Texas,mce,1,cnt,1,2018,0.0003422313,0.000093423,0.0001304121,0.0004522368,0.0007902643
Texas,mce,1,cnt,0,2013,0.0000965009,0.0000985104,0.000095086,0.0003335001,0.0004022926
Texas,mce,1,cnt,0,2014,0.0002009149,0.0000940415,0.0002431907,0.0002112379,0.0009257783
Texas,mce,1,cnt,0,2015,0.0004244993,0.0003099104,0.0004206518,0.0005328218,0.002031943
Texas,mce,1,cnt,0,2016,0.0003895299,0.000244227,0.0005060066,0.0005973086,0.002108569
Texas,mce,1,cnt,0,2017,0.0003930445,0.0001911581,0.0004502831,0.0003999247,0.0019488034
Texas,mce,1,cnt,0,2018,0.0003191146,0.0001797262,0.0003140467,0.0004259462,0.0014990084
Texas,mce,1,cost,1,2013,1.7836435736,0,0.0698046398,0,1.8813700693
Texas,mce,1,cost,1,2014,1.82168567,3.4497277228,0,0,5.2714133928
Texas,mce,1,cost,1,2015,1.6983172395,3.276070353,0.7873891085,0.1936008736,6.7721221042
Texas,mce,1,cost,1,2016,2.0102091638,1.5923313693,0.0065735953,0.6893154081,3.6141191609
Texas,mce,1,cost,1,2017,4.4439387355,0.2378072868,20.625108225,1.5423873998,58.775735596
Texas,mce,1,cost,1,2018,1.9317306211,0.2372092676,0.4906716223,3.9950041745,3.5031491086
Texas,mce,1,cost,0,2013,1.6664393588,1.7831529737,1.0422086566,6.5494197099,6.0989276986
Texas,mce,1,cost,0,2014,4.4440205397,1.6201868919,3.240942607,9.3750063371,15.435064232
Texas,mce,1,cost,0,2015,4.6153601592,2.7599699971,3.4880593931,3.095357904,20.446790645
Texas,mce,1,cost,0,2016,5.0069715149,3.145296427,3.5252068079,5.0322992867,18.946404881
Texas,mce,1,cost,0,2017,4.4732921766,2.9641638046,7.9213287292,2.3980902418,28.105645305
Texas,mce,1,cost,0,2018,5.2744669154,2.5705825985,2.4821581707,3.7319567969,14.906355298
Texas,mcm,0,cnt,1,2013,0.1666666667,0,0.1666666667,0,0.3333333333
Texas,mcm,0,cnt,1,2014,0.1666666667,0.1666666667,0,0.1666666667,0.3333333333
Texas,mcm,0,cnt,1,2015,0.1805555556,0.1666666667,0.1666666667,0,0.6805555556
Texas,mcm,0,cnt,1,2016,0.1666666667,0.1666666667,0,0.1666666667,0.3333333333
Texas,mcm,0,cnt,1,2017,0.1862745098,0.1666666667,0.1666666667,0.1666666667,0.5196078431
Texas,mcm,0,cnt,1,2018,0.1764705882,0.1851851852,0.1666666667,0.1851851852,0.5283224401
Texas,mcm,0,cnt,0,2013,0.1666666667,0.1666666667,0.1666666667,0.1666666667,0.8333333333
Texas,mcm,0,cnt,0,2014,0.1737588652,0.1761904762,0.1666666667,0.1904761905,0.8499493414
Texas,mcm,0,cnt,0,2015,0.176056338,0.1698717949,0.1666666667,0.1666666667,0.8459281329
Texas,mcm,0,cnt,0,2016,0.1771929825,0.1784660767,0.1754385965,0.1833333333,0.8756590592
Texas,mcm,0,cnt,0,2017,0.1751054852,0.1759259259,0.1842105263,0.1730769231,0.8951684336
Texas,mcm,0,cnt,0,2018,0.176300578,0.1756756757,0.1666666667,0.1774193548,0.8519762537
Texas,mcm,0,cost,1,2013,9637.5166667,0,3755.7133333,0,13393.23
Texas,mcm,0,cost,1,2014,1918.1397619,2717.7808333,0,2190.6916667,4635.9205952
Texas,mcm,0,cost,1,2015,9821.0740278,1459.6075,1877.5145833,0,15035.710694
Texas,mcm,0,cost,1,2016,1358.627619,6177.6607143,0,697.45888889,7536.2883333
Texas,mcm,0,cost,1,2017,1107.147451,1963.9883333,14.33,1327.712,3085.4657843
Texas,mcm,0,cost,1,2018,5165.1533333,652.39462963,1448.3658333,1107.1411111,7265.9137963
Texas,mcm,0,cost,0,2013,4231.3076812,4119.9778571,2094.198,62.471666667,15379.057761
